VC_NDA_VALORCAUSA,VC_NDA_TIPOPESSOA,VC_NDA_TIPODIVIDA,VC_NDA_SITUACAODIVIDA,VC_NDA_TIPOCOBRANCA,ID_NDA
continuous,FISICA JURIDICA,AUTO\ DE\ APREENSÃO AUTO\ DE\ INFRAÇÃO AUTO\ DE\ INFRAÇÃO\ CPRH AUTO\ DE\ INFRAÇÃO\ SIMPLES\ NACIONAL AUTO\ LANÇAMENTO\ SEM\ PENALIDADE DÉBITOS\ DECLARADOS\ DO\ SIMPLES\ NACIONAL NOTIFICAÇÃO\ AUTOMÁTICA\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ IPVA NOTIFICAÇÃO\ DE\ LANÇAMENTO\ ICD SENTENCA\ JUDICIAL TERMO\ CONSTITUIÇÃO\ CRÉDITO\ NÃO\ TRIBUTÁRIO,ATIVO\ CANCELADO ATIVO\ INTIMADO ATIVO\ REGULAR ATIVO\ SUSPENSO,AJUIZAMENTO PROTESTO,continuous
,,,,class,meta
6500.96,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4490.0
6794.52,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4491.0
6443.12,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4492.0
6500.96,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4494.0
6499.23,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4495.0
6210.72,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4496.0
6210.72,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4497.0
6210.72,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4498.0
6210.72,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4499.0
6210.72,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4500.0
6064.97,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4501.0
10765.99,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4502.0
10667.39,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,4503.0
10278.16,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,4505.0
10248.98,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4506.0
10166.42,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4507.0
13634.48,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4509.0
3528544.1,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4510.0
31392.17,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,4511.0
6102908.17,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4512.0
9529236.0,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4513.0
5686.82,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4514.0
1853574.26,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4515.0
10443.35,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,4517.0
5433.04,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4518.0
5849.31,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4519.0
5200.76,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4520.0
18608458.71,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4521.0
11374841.76,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4522.0
4728453.45,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4523.0
6960.53,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4530.0
6960.53,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4531.0
6960.53,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4532.0
6960.53,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4533.0
7265.58,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4534.0
10346.65,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO INTIMADO,AJUIZAMENTO,4535.0
5686.82,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4537.0
7617.78,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4538.0
6794.52,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4539.0
10824.14,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4541.0
197129256.1,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4548.0
28304.71,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4549.0
10359.48,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4550.0
50667.33,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4554.0
192564.77,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4555.0
171128.06,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4556.0
159021.06,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4557.0
155381.62,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4560.0
66164.35,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4567.0
57983.7,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4569.0
63139.91,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4571.0
62398.3,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4573.0
60877.45,JURIDICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,4574.0
55247.39,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4575.0
55911.88,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4576.0
54526.26,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4577.0
54236.23,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4579.0
46997.1,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4587.0
6153.83,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4589.0
743461.7,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4590.0
183450.96,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4592.0
130759.14,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4597.0
812682.28,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4598.0
30777.08,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4599.0
105318.6,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4601.0
2226075.74,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4602.0
179345.84,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4605.0
280867.41,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4607.0
13990.67,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4609.0
142384.57,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4613.0
175492.64,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4615.0
337775.17,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4616.0
180672.9,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4617.0
225119.01,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4619.0
200056.29,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4621.0
307766.59,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4622.0
28489.59,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,4625.0
51877.67,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4627.0
5783.86,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4628.0
246294.7,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4631.0
259663.11,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4632.0
25619.99,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4633.0
197016.15,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4635.0
124057.67,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4637.0
115893.57,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4638.0
661876.73,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4639.0
291417.93,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4641.0
253307.92,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4642.0
14522.96,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4644.0
139026.84,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4645.0
10574.63,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4646.0
80320.91,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,4647.0
1391313.42,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4649.0
136926.67,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4651.0
58165.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4652.0
15067.2,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4653.0
268180.01,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4654.0
6732.07,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4655.0
414099.76,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4656.0
29644.31,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4657.0
126234.53,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4659.0
28743.29,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4662.0
85933.27,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4664.0
88719.53,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4665.0
72820.21,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4666.0
57136.02,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4668.0
626390.49,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4671.0
46944.48,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4672.0
73343.33,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4673.0
46281.85,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4674.0
11964.1,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4675.0
84389.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4677.0
55713.26,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4678.0
67379.94,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4682.0
10200.99,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4683.0
10105.71,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4684.0
12523.01,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4685.0
37299.7,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4686.0
14539.16,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4687.0
19174.76,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4688.0
322210.46,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4690.0
12972.27,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4691.0
10790.82,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4694.0
524984.9,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4695.0
298565.82,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4698.0
17551.98,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4699.0
778029.24,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4700.0
9848.16,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4704.0
20176.95,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4705.0
8432.61,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4706.0
27146.8,FISICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4707.0
21684.75,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4708.0
19981.95,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4709.0
20543.25,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4710.0
43083.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4711.0
16299.2,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4713.0
15253.89,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4714.0
14787.83,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4715.0
10265.7,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4716.0
22722.54,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4717.0
13025.25,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4718.0
19993.8,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4721.0
9062.71,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4722.0
16558.36,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4723.0
16558.36,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4724.0
8206.8,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4725.0
63031.5,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4726.0
20770.62,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4727.0
18150.45,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4728.0
20770.62,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4729.0
16580.88,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4730.0
16590.36,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4731.0
19228.25,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4732.0
27540.32,FISICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4733.0
11278.05,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4734.0
16580.88,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4735.0
71776.27,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4736.0
6459.31,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4737.0
14432.05,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4738.0
42116.7,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4739.0
14497.85,FISICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4740.0
6481.38,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4741.0
12523.01,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4743.0
37299.7,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4744.0
11721.45,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4745.0
27146.8,FISICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4746.0
54852.38,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4751.0
12101.94,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4753.0
2353991.53,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4754.0
9330.05,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,4757.0
6166482.5,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4758.0
257261.6,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4759.0
235245.41,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4760.0
79653.47,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4761.0
310313.6,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4762.0
309117.66,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4763.0
18846.02,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4764.0
84349.5,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4765.0
17305.19,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4768.0
14941.5,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4771.0
5919.95,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4772.0
16930.52,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4773.0
2598534.51,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4774.0
17194.66,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4775.0
106760.55,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4776.0
293671.45,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4777.0
172257.28,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4778.0
119213.51,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4779.0
97942.99,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4780.0
99956.8,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4781.0
91144.57,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4782.0
272858.02,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4783.0
318784.58,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4784.0
311548.45,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4785.0
85231.58,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4786.0
169355.83,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4787.0
21315.45,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4788.0
6511.14,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4789.0
26838.52,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4790.0
21490.23,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4791.0
20603.99,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4792.0
5508.23,FISICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4793.0
317058.77,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4794.0
27292.45,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4795.0
21706.01,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4796.0
277854.69,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4797.0
15103.87,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4798.0
